event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
USA17181,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","QAnon; Proud Boys",Protesters,,,,"Protesters only",,840,"North America","United States",Nevada,"Carson City",,"Carson City",39.1634,-119.7649,1,"Crowd Counting Consortium; KUNR Public Radio",Other-Subnational,"On 7 November 2020, more than a hundred people staged a 'Stop the Steal' rally in Carson City (Nevada) in support of President Trump. Proud boys members and supporters of QAnon were present.",0,"crowd size=more than a hundred; stop the steal",1680633666
USA17188,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Kentucky,Franklin,,Frankfort,38.2006,-84.874,1,"WHAS11; Crowd Counting Consortium",Other-Subnational,"On 7 November 2020, a small group of people staged a 'Stop the Steal' rally in front of the Kentucky State Capitol in Frankfort (Kentucky) to express skepticism about the results of the presidential election and in support of President Trump.",0,"crowd size=small group; stop the steal",1680633666
USA17191,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Virginia,Henrico,,Henrico,37.4577,-77.2964,1,"Culpeper Star-Exponent",Subnational,"On 7 November 2020, people held a car caravan and 'Stop the Steal' rally in Henrico (Virginia) in support of President Trump's allegations of voter fraud in the presidential election.",0,"crowd size=no report; stop the steal",1680633666
USA16946,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Missouri,Cole,,"Jefferson City",38.5792,-92.173,1,"Missourian; KY3",Subnational,"On 7 November 2020, people staged a 'Stop the Steal' rally in front of the Missouri State Capitol in Jefferson City (Missouri) to express skepticism about the validity of the election and in support of President Trump.",0,"crowd size=no report; stop the steal",1680633666
USA16961,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Nevada,Clark,,"North Las Vegas",36.1988,-115.1175,1,"KTLA5; Channel 13 (Las Vegas)",Subnational-National,"On 7 November 2020, dozens of people staged a 'Stop the Steal' rally outside the Clark County registrar of voters office in North Las Vegas (Nevada) in support of President Trump and against the 2020 presidential election results.",0,"crowd size=dozens; stop the steal",1680633666
USA16962,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Oklahoma,Oklahoma,,"Oklahoma City",35.4657,-97.5128,1,"Oklahoman; KOCO5",Subnational,"On 7 November 2020, more than 100 people staged a 'Stop the Steal' rally in Oklahoma City (Oklahoma) to express skepticism about the validity of the election and in support of President Trump.",0,"crowd size=more than 100; stop the steal",1680633666
USA17510,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Oklahoma,Tulsa,,Tulsa,36.154,-95.9928,1,"Crowd Counting Consortium; KTUL",Other-Subnational,"On 7 November 2020, people staged a 'Stop the Steal' rally in Tulsa (Oklahoma) to express skepticism about the validity of the election and in support of President Trump.",0,"crowd size=no report; stop the steal",1680633666
USA16999,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Indiana,Vigo,,"Terre Haute",39.4667,-87.4139,1,WTWO,Subnational,"On 7 November 2020, a small group of Trump supporters gathered for a 'Stop the Steal' rally at the Vigo County Courthouse in Terre Haute (Indiana) in support of the president's unproven allegations of widespread vote fraud.",0,"crowd size=a small group; stop the steal",1680633666
USA17001,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Kansas,Shawnee,,Topeka,39.0484,-95.6781,1,"Crowd Counting Consortium; KSNT",Other-Subnational,"On 7 November 2020, people staged a 'Stop the Steal' rally in front of the Kansas State Capitol in Topeka (Kansas) to express skepticism about the validity of the election and in support of President Trump.",0,"crowd size=no report; stop the steal",1680633666
USA16950,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","Three Percenters (III%); Blue Lives Matter; Pro-Police Group (United States); Unidentified Communal Militia (United States)",Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Arkansas,Pulaski,,"Little Rock",34.7464,-92.2879,1,"KARK4; Twitter; Political Research Associates; KATV7; Liveuamap","Local partner-New media","On 7 November 2020, around 50 people including armed members of Three Percenters (III%) gathered in front of the Capitol building in Little Rock (Arkansas) for a 'Stop the Steal' event, in protest of perceived election fraud and in support of President Trump's re-election. The group, many of whom were armed and were members of unidentified communal militia, also chanted 'Blue Lives Matter'. About 15 Biden supporters also gathered across the street to counter-protest.",0,"armed; counter-demonstration; crowd size=around 65; stop the steal",1680633666
USA17013,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States","New York",Albany,,Albany,42.6504,-73.7591,1,"USA Today",National,"On 7 November 2020, Trump supporters held a 'Stop the Steal' protest in Albany (New York) where they also hoisted US flags and posters reading 'stop the steal.'",0,"crowd size=no report; stop the steal",1680633694
USA16975,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States","Rhode Island",Providence,,Providence,41.8238,-71.4125,1,"ABC6 (New Bedford); Boston Globe",Subnational-National,"On 7 November 2020, dozens of people gathered outside the State House in Providence (Rhode Island) in support of Biden and a counter-protest formed across the street in support of Trump with people holding signs saying, 'Stop the Steal'.",0,"counter-demonstration; crowd size=dozens; stop the steal",1697584399
USA17503,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Alaska,Juneau,,Juneau,58.3031,-134.4207,1,"Crowd Counting Consortium; KTOO",Other-Subnational,"On 7 November 2020, a group of 10 pro-Trump demonstrators gathered outside the State Capitol in Juneau (Alaska) to hold a 'Stop the Steal' rally, to protest the 2020 election being called for Joe Biden.",0,"crowd size=10; stop the steal",1697584399
USA16897,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","Government of the United States (2017-2021); GOP: Republican Party; III% Security Force",Protesters,"Protesters (United States)","Unidentified Communal Militia (United States)",Protesters,Protesters-Protesters,,840,"North America","United States",Georgia,Fulton,,Atlanta,33.7559,-84.3898,1,"Atlanta Journal Constitution; Count Love",Other-Subnational,"On 7 November 2020, roughly 200 people, including U.S. Rep. Marjorie Taylor Greene (R), gathered in front of the Capitol building and near the CNN Center in Atlanta (Georgia) for a 'Stop the Steal' event, in protest of perceived election fraud and in support of President Trump's re-election. The group included the leader of the Georgia Security Force III%. Several people gathered around the III% leader who wore all-black and were armed. A small group of counter-protesters gathered across the street to show support for the Biden/Harris ticket. Among the counter-protester dressed in all-black, about a half-dozen were heavily armed. A group of Pro-Trump and Pro-Biden protesters also gathered at the State Farm Arena down the street.",0,"armed; counter-demonstration; crowd size=roughly 220; stop the steal",1697584400
USA16953,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Wisconsin,Dane,,Madison,43.0748,-89.384,1,"Badger Herald; Lansing State Journal; NBC15; Wisconsin Public Radio",Subnational-National,"On 7 November 2020, several hundred supporting BLM and Joe Biden gathered outside of the Capitol in Madison (Wisconsin) in response to The Associated Press projecting that former Vice President Joe Biden will become the 46th President of the United States. Hundreds of Trump supporters also rallied outside of the Capitol for a 'Stop the Steal' event.",0,"counter-demonstration; crowd size=several hundred; stop the steal",1704837693
USA16898,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Maine,Kennebec,,Augusta,44.3106,-69.7794,1,"Central Maine; Portland Press Herald",Subnational,"On 7 November 2020, people gathered at Blaine House in Augusta (Maine) to protest the election by calling for a recount and chanting 'stop the steal' and 'recount the vote', organized by University of Maine College Republicans.",0,"crowd size=no report; stop the steal",1707858551
USA16916,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","FEC: Faith Education Commerce",Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Colorado,"El Paso",,"Colorado Springs",38.8342,-104.8214,1,"Colorado Springs Independent; Gazette (Colorado Springs)",Subnational,"On 7 November 2020, about 350 supporters of Donald Trump, organized by Faith Education Commerce (FEC), a local militia group, gathered in front of the city hall in Colorado Springs (Colorado) for a 'stop the steal' rally, demanding the 2020 election not be declared over and that claims of voter fraud be investigated. About 30 counter protesters gathered across the street, cheering and dancing. .",0,"counter-demonstration; crowd size=380; stop the steal",1707858551
USA17003,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","Patriot Prayer; Pro-Police Group (United States)",Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Washington,Clark,,Vancouver,45.628,-122.6738,1,Columbian,Subnational,"On 7 November 2020, about 200 people gathered in Vancouver (Washington) for a 'stop the steal' rally organized by the founder of Patriot Prayer, showing support for Donald Trump and claiming that election results were rigged. Some in attendance also waved Thin Blue Line Flags, indicating their support for police officers. A handful of people danced on a corner nearby waving a Biden 2020 flag and yelling at the Pro-Trump demonstrators.",0,"counter-demonstration; crowd size=about 200; stop the steal",1715128064
USA16977,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Virginia,"Richmond city",,Richmond,37.5388,-77.4336,1,"ABC8 (Richmond); Culpeper Star-Exponent",Subnational,"On 7 November 2020, about 170 people held a 'Stop the Steal' protest in Richmond (Virginia) in support of President Trump's allegations of voter fraud in the presidential election. More than 80 people held a 'Voters Decided' and 'Count Every Vote' rally a few blocks away in support of President-Elect Biden. The two groups exchanged insults but no violence took place.",0,"count every vote; counter-demonstration; crowd size=about 170; stop the steal",1715131368
USA16935,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","III% Originals",Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Pennsylvania,Dauphin,,Harrisburg,40.2726,-76.8875,1,"Channel 8 (Lancaster); MilitiaWatch; NBC12; TribLive","Local partner-New media","On 7 November 2020, several hundred to a couple thousand people protested at the Capitol in Harrisburg (Pennsylvania) to support President Trump and to call for a recount of the election in a 'Stop the Steal' and '1776 Rally'. About two dozen men from III% Originals who were heavily armed also joined the protest, and a group of five armed men, the followers of Daryl 'Angry Viking' Stevens, stood in front of the demonstrators, 'to provide security to the rallies.' Nearby, another group rallied in support of President-Elect Biden for a 'Count every vote' rally.",0,"armed; armed presence; count every vote; counter-demonstration; crowd size=several hundred to a couple thousand; stop the steal",1729632869
USA17187,"07 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Iowa,Polk,,"Des Moines",41.5862,-93.6234,1,"KCCI8 News",Subnational,"On 7 November 2020, people staged a 'Stop the Steal' rally in front of the Iowa State Capitol in Des Moines (Iowa) to express skepticism about the results of the presidential election and in support of President Trump. Nearby, several hundred people gathered at Cowles Commons for a 'Count Every Vote' rally to demand a complete count of ballots in the presidential election.",0,"count every vote; counter-demonstration; crowd size=no report; stop the steal",1747163767
USA16869,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Florida,Collier,,Naples,26.1422,-81.7942,1,"Fox4 (Cape Coral); Count Love",Other-Subnational,"On 6 November 2020, over three dozen people gathered in Naples (Florida) for a 'Stop the Steal' event, in protest of perceived election fraud and in support of President Trump's re-election.",0,"crowd size=over three dozen; stop the steal",1680633503
USA16873,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Florida,Orange,,Orlando,28.5347,-81.3872,1,"Crowd Counting Consortium; Fox35",Other-Subnational,"On 6 November 2020, about 100 people gathered in downtown Orlando (Florida) to show support for a 'Stop the Steal' event, in protest of perceived election fraud and in support of President Trump's re-election.",0,"crowd size=about 100; stop the steal",1680633503
USA16856,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","American Patriot Council",Protesters,"Protesters (United States)","BLM: Black Lives Matter",Protesters,Protesters-Protesters,,840,"North America","United States",Michigan,Wayne,,Detroit,42.3351,-83.0476,1,"La Crosse Tribune; Detroit Free Press; Michigan Advance; Fox2 Detroit; MLive; WNEM",Subnational-National,"On 6 November 2020, several hundred Trump supporters including the American Patriot Council gathered for a 'Stop the Steal' event outside of the TFC center in Detroit (Michigan) - where votes are being counted - to challenge the election results and to show support for Donald Trump. At least one demonstrator was armed. About a dozen counter-protesters, some with BLM signs showed up yelling 'No more years.' The owner of the 'Trump Unity Bridge' truck, who was among one of the pro-Trump demonstrators was later arrested by Detroit Police after an investigation into a reported bomb threat.",0,"armed; counter-demonstration; crowd size=several hundred; stop the steal",1680633590
USA16859,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Colorado,Mesa,,"Grand Junction",39.0639,-108.5506,1,"Crowd Counting Consortium; KKCO11",Other-Subnational,"On 6 November 2020, several Pro-Trump demonstrators gathered for a 'Stop the Steal' rally in Grand Junction (Colorado) to call for a fair election and to cast doubts on election results that had been announced.",0,"crowd size=several; stop the steal",1680633666
USA16887,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Texas,Tarrant,,Southlake,32.9412,-97.1342,1,"Fort Worth Star-Telegram",Subnational,"On 6 November 2020, about 75 people staged a 'stop the steal' protest in Southlake (Texas) to express skepticism about the validity of the election and in support of President Trump.",0,"crowd size=about 75; stop the steal",1680633666
USA16876,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","Proud Boys; Boogaloo Boys; Government of the United States (2017-2021); GOP: Republican Party",Protesters,"Protesters (United States)","LGBTQ+ (United States)",Protesters,Protesters-Protesters,,840,"North America","United States",Arizona,Maricopa,,Phoenix,33.4492,-112.0741,1,"KTAR News; Twitter; Liveuamap; Political Research Associates","Local partner-New media","On 6 November 2020, hundreds of people rallied outside the Maricopa County Elections Office in Phoenix (Arizona) in support of the 'Stop the Steal' rally calling for counting all 'legal' votes in the 2020 presidential election and against Fox News, which reported Democratic presidential candidate Biden had won Arizona. Among the protesters were Boogaloo Boys and Proud Boys. U.S. Representative Paul Gosar and Arizona Republican Party Chair Kelli Ward attended. At least one pro-Trump demonstrator was armed and confronted pro-LGBT counter-demonstrators.",0,"armed; counter-demonstration; crowd size=hundreds; stop the steal",1680633680
USA16865,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,"Protesters (United States)","BLM: Black Lives Matter; Students (United States)",Protesters,Protesters-Protesters,,840,"North America","United States",Wisconsin,Dane,,Madison,43.0748,-89.384,1,"Fox6 Milwaukee; NBC15; Wisconsin State Journal; WNEM",Subnational-National,"On 6 November 2020, about 100 Trump supporters rallied for a 'Stop the Steal' rally at the state Capitol in Madison (Wisconsin) to raise questions about the voting process. BLM supporters and students also held a small counter-demonstration, chanting anti-Trump slogans.",0,"counter-demonstration; crowd size=about 100; stop the steal",1704837693
USA16893,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",Pennsylvania,Luzerne,,Wilkes-Barre,41.2459,-75.8813,1,"Citizens' Voice; Crowd Counting Consortium",Other-Subnational,"On 6 November 2020, about 100 to several hundred people held a 'Stop the Steal' protest in Wilkes-Barre (Pennsylvania) in support of President Trump's allegations of voter fraud in the presidential election.",0,"crowd size=about 100 to several hundred; stop the steal",1707254100
USA16877,"06 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Pennsylvania,Allegheny,,Pittsburgh,40.4406,-79.9958,1,"KDKA2; Pittsburgh City Paper; Pittsburgh Post-Gazette; WTAE4",Subnational,"On 6 November 2020, 1 to 2 dozen people held a 'Stop the Steal' protest and prayer in Pittsburgh (Pennsylvania) to support President Trump and against alleged voter fraud. About a dozen counter-demonstrators also protested against President Trump. Riot police kept the groups apart but no violence was reported.",0,"counter-demonstration; crowd size=about 2 to 3 dozen; stop the steal",1726602908
USA16846,"05 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","BLM: Black Lives Matter",Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Massachusetts,Essex,,Swampscott,42.4737,-70.9225,1,"Count Love; Salem News",Other-Subnational,"On 5 November 2020, between 30 and 40 people rallied in Monument Square in Swampscott (Massachusetts) in support of President Trump with signs saying 'four more years' and 'Stop the Steal'. There was a counter-protest where people held signs saying, 'Black Lives Matter' and 'Biden Harris 2020'.",0,"counter-demonstration; crowd size=between 30 and 40; stop the steal",1680633503
USA16827,"05 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","Latin American Group (United States)",Protesters,,,,"Protesters only",,840,"North America","United States",Florida,Collier,,Naples,26.1422,-81.7942,1,"Naples Daily News",Subnational,"On 5 November 2020, over a hundred gathered in North Naples (Florida) for a 'Stop the Steal' event, in protest of perceived election fraud and in support of President Trump's re-election. Many protesters carried 'Latinos for Trump' and 'Boricuas for Trump' signs.",0,"crowd size=over a hundred; stop the steal",1680633503
USA16833,"05 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,"Protesters (United States)","BLM: Black Lives Matter",Protesters,Protesters-Protesters,,840,"North America","United States",Florida,Orange,,Orlando,28.5347,-81.3872,1,"Orlando Sentinel",Subnational,"On 5 November 2020, about 70 people gathered at Lake Eola in Orlando (Florida) for a 'Stop the Steal' event, in protest of perceived election fraud and in support of President Trump's re-election. About 25 counter protesters gathered across the street holding 'Black Lives Matter' signs.",0,"counter-demonstration; crowd size=about 95; stop the steal",1680633503
USA16845,"05 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","GOP: Republican Party",Protesters,,,,"Protesters only",,840,"North America","United States",Pennsylvania,Centre,,"State College",40.7933,-77.86,1,"Centre Daily Times; Count Love",Other-Subnational,"On 5 November 2020, about a dozen people with the GOP held a 'Stop the Steal' protest in State College (Pennsylvania) to support President Trump's allegations of issues with ballot counting.",0,"crowd size=about a dozen; stop the steal",1680633666
USA16837,"05 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","Tea Party; Boogaloo Boys; QAnon",Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Arizona,Maricopa,,Phoenix,33.4492,-112.0741,1,"3TV (Phoenix); Philippine Daily Inquirer; New York Times; Time Magazine; Crowd Counting Consortium",Other-Subnational,"On 5 November 2020, about 50 people organized by the Tea Party Patriots and Freedom Works America staged a 'Protect the Vote' or 'Stop the Steal' rally outside City Hall in Phoenix (Arizona). Several people carried rifles and handguns and members of the Boogaloo Boys and QAnon supporters were present. Outside the Maricopa Election Counting Center, Trump supporters, including Alex Jones, rallied against a 'stolen' election. Some counter-demonstrators were chased by Trump supporters after one of the counter demonstrators allegedly displayed a sign 'depicting the president as a Nazi pig.' Police separated the two groups and no injuries were reported.",0,"armed; counter-demonstration; crowd size=about 50; stop the steal",1680633666
USA16818,"05 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,"Protesters (United States)","BLM: Black Lives Matter",Protesters,Protesters-Protesters,,840,"North America","United States",Michigan,Wayne,,Detroit,42.3351,-83.0476,1,"Ionia Sentinel-Standard; Local 4 (Detroit); MLive",Subnational,"On 5 November 2020, a few dozen Trump supporters gathered for a 'Stop the Steal' protest outside of the TCF center in Detroit (Michigan) in support of halting the counting of votes and against Joe Biden. About 40 counter-protesters, some in support of the Black Lives Matter movement, also gathered across the street. Police had to physically separate the groups, who yelled at each other.",0,"counter-demonstration; crowd size=few dozen; stop the steal",1697584399
USA16821,"05 November 2020",2020,1,Demonstrations,Protests,"Protest with intervention","Protesters (United States)",QAnon,Protesters,"Police Forces of the United States (2017-2021)","Asian American Group (United States); CASA; Korean Group (United States); Latin American Group (United States); Protesters (United States); WTP: We the People","State forces","State forces-Protesters",,840,"North America","United States",Pennsylvania,Dauphin,,Harrisburg,40.2726,-76.8875,1,"Count Love; Fox43; Reuters; Twitter","Other-New media","On 5 November 2020, about 100 people, some with QAnon, held a 'Stop the Steal' protest in Harrisburg (Pennsylvania) in support of President Trump and to call for an audit of the vote count. Several hundred counter-demonstrators held a 'Count Every Vote' protest to call for every vote to be counted in the presidential election. Local faith leaders and members of CASA, Woori Center (a Korean organization), Why Courts Matter PA, and We The People PA participated in the rally. One Trump supporter with QAnon affiliation was arrested.",0,"count every vote; counter-demonstration; crowd size=several hundred; stop the steal",1729632869
USA16826,"05 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","GOP: Republican Party; Latin American Group (United States); Proud Boys",Protesters,,,,"Protesters only",,840,"North America","United States",Florida,Miami-Dade,,Miami,25.765,-80.1943,1,"South Florida Sun Sentinel",Subnational,"On 5 November 2020, nearly 100 people, including members of the Proud Boys, gathered in front of a restaurant in Miami (Florida) for a 'Stop the Steal' event, in protest of perceived election fraud and in support of President Trump's re-election. The event was organized by the Republican National Hispanic Assembly of Florida.",0,"crowd size=nearly 100; stop the steal",1738102191
USA16780,"04 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,,,,"Protesters only",,840,"North America","United States",California,"San Diego",,Poway,32.9628,-117.0359,1,KPBS,Subnational,"On 4 November 2020, an unreported number of people staged a non-partisan rally in Poway (California) in support of all 'valid' votes being counted. It was neither for 'Count Every Vote' nor 'Stop the Steal' rally.",0,"crowd size=no report",1646432976
USA16757,"04 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)",,Protesters,"Protesters (United States)","BLM: Black Lives Matter; Indivisible Movement",Protesters,Protesters-Protesters,,840,"North America","United States",Wisconsin,Milwaukee,,Milwaukee,43.0384,-87.9057,1,"Crowd Counting Consortium; Philippine Daily Inquirer",Other-International,"On 4 November 2020, 50 pro-Trump supporters gathered in front of a city building where votes were being counted for a 'Stop the Steal' event in Milwaukee (Wisconsin). Roughly a dozen BLM counter-protesters arrived, including members of the Indivisible Wisconsin and Leaders Igniting Transformation (LIT), who were participating in a 'Count Every Vote' event.",0,"count every vote; counter-demonstration; crowd size=50; stop the steal",1680633503
USA16745,"04 November 2020",2020,1,Demonstrations,Protests,"Peaceful protest","Protesters (United States)","Make the Road Action; Latin American Group (United States)",Protesters,"Protesters (United States)",,Protesters,Protesters-Protesters,,840,"North America","United States",Nevada,Clark,,"Las Vegas",36.1749,-115.1372,1,"Channel 8 (Las Vegas); Fox5 (Las Vegas); KRON4",Subnational-National,"On 4 November 2020, 75-100 people rallied outside the Clark County Election Center in Las Vegas (Nevada) in support of President Trump. Two groups were present: one staging a 'Stop the Steal' rally demonstrating against an alleged 'lack of transparency' from media and election workers. This group alleged that President Trump had won reelection. The other group organized by 'Make the Road Nevada' demonstrated for every vote in the 2020 presidential election to be counted. One pro-Trump demonstrator allegedly threatened to 'take to the streets and purge.'",0,"count every vote; counter-demonstration; crowd size=75-100; stop the steal",1711479555
